Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,SalePrice_binned
606,534400050,20,RL,100.0,10004,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,196.0,BLQ,345.0,975.0,1516.0,GasA,TA,Y,SBrkr,1516,0,0,1516,0.0,0.0,1,1,3,1,TA,6,Typ,0,Gd,Attchd,1964.0,RFn,2.0,472.0,TA,TA,Y,0,0,0,0,152,0,Ex,MnPrv,Shed,0,2,2009,WD ,Normal,167000,-0.0718617311669529,-0.5656684260738213,-1.2711704711185932,0.7434169001946584,2.123609304217123,2.0
607,534400290,20,RL,85.0,9350,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1995,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,217.0,TA,TA,CBlock,TA,TA,No,ALQ,310.0,BLQ,512.0,491.0,1313.0,GasA,TA,Y,SBrkr,1313,0,0,1313,1.0,0.0,1,1,3,1,Gd,6,Typ,1,TA,Attchd,1961.0,RFn,2.0,610.0,TA,TA,Y,172,28,0,0,121,0,Ex,MnPrv,Shed,0,2,2009,WD ,Normal,153000,0.2601371171391839,-1.5131762792633865,-1.0928753447040847,2.0181719963520037,0.41811095028708006,1.0
608,534402060,20,RL,115.0,10500,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,Stone,144.0,TA,Gd,CBlock,TA,TA,No,LwQ,998.0,Unf,0.0,294.0,1292.0,GasA,TA,Y,SBrkr,1292,0,0,1292,1.0,0.0,1,1,3,1,TA,6,Typ,2,Gd,Detchd,1964.0,Unf,2.0,520.0,TA,TA,Y,0,32,0,0,92,0,Ex,MnPrv,Shed,0,7,2009,COD,Abnorml,145100,0.36616989127565563,-1.5615853977824836,-1.796652598757523,1.793389803678668,0.26213208976830843,1.0
609,534402140,20,RL,68.0,11000,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,TA,TA,CBlock,TA,TA,Mn,BLQ,740.0,Rec,230.0,184.0,1154.0,GasA,Ex,Y,SBrkr,1154,0,0,1154,0.0,0.0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1966.0,RFn,2.0,480.0,TA,TA,Y,0,58,0,0,0,0,Ex,MnPrv,Shed,0,11,2009,WD ,Normal,154000,-0.6862394747855848,-0.8158380230037173,-0.5313985159689469,1.1767010062654428,0.32265153538488,1.0
610,534402170,60,RL,68.0,8970,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,6,1965,1965,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,388.0,Unf,0.0,356.0,744.0,GasA,TA,Y,SBrkr,825,1315,0,2140,0.0,0.0,2,1,4,1,TA,7,Typ,1,TA,Attchd,1965.0,Fin,2.0,549.0,TA,TA,Y,0,40,264,0,0,0,Ex,MnPrv,Shed,0,6,2009,WD ,Normal,177500,-0.10774351725008437,3.2830487654645757,-0.5559356722301649,2.101879386546198,0.12111947683836552,2.0
611,534403370,80,RL,68.0,12095,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,115.0,TA,Gd,CBlock,TA,TA,Gd,Rec,564.0,Unf,0.0,563.0,1127.0,GasA,TA,Y,SBrkr,1445,0,0,1445,0.0,0.0,1,1,3,1,TA,7,Typ,1,Fa,Attchd,1964.0,RFn,2.0,645.0,TA,TA,Y,180,0,0,0,0,0,Ex,MnPrv,Shed,0,8,2009,WD ,Normal,158000,0.1122876735958142,-0.15053054460609477,-0.30836457482399204,1.1229932582998845,0.684070474093029,1.0
612,534426110,20,RL,80.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,132.0,TA,TA,CBlock,TA,TA,No,ALQ,991.0,Unf,0.0,50.0,1041.0,GasA,Ex,Y,SBrkr,1041,0,0,1041,1.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1959.0,RFn,1.0,270.0,TA,TA,Y,224,88,0,0,0,0,Ex,MnPrv,Shed,0,7,2009,WD ,Normal,124500,-1.817480814168083,-1.7732179305958633,-0.9463915560264233,1.6587827863794613,0.20791580371829887,0.0
613,534429150,80,RL,85.0,11475,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkFace,90.0,TA,TA,CBlock,TA,TA,Gd,ALQ,568.0,Unf,0.0,640.0,1208.0,GasA,Ex,Y,SBrkr,1576,0,0,1576,1.0,0.0,1,0,4,1,Gd,7,Typ,1,Po,BuiltIn,1961.0,Fin,2.0,368.0,TA,TA,Y,85,0,0,0,0,0,Ex,MnPrv,Shed,0,9,2009,WD ,Normal,174500,0.009789566356013671,-0.546986415913263,-1.4505878056722812,1.0699292771093116,0.9840808959288301,2.0
614,534431130,20,RL,68.0,9768,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,100.0,ALQ,247.0,613.0,960.0,GasA,Gd,Y,SBrkr,960,0,0,960,1.0,0.0,1,0,2,1,TA,5,Typ,0,Gd,Attchd,1955.0,RFn,1.0,330.0,TA,TA,Y,0,70,0,0,0,0,Ex,MnPrv,Shed,0,2,2009,WD ,Normal,122000,-2.8694655927623183,-1.6533317024235847,-0.20285394573078752,0.9372688865298933,1.4558226834026704,0.0
615,534450150,30,RL,50.0,5330,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,280.0,Unf,0.0,140.0,420.0,GasA,Gd,Y,SBrkr,708,0,0,708,0.0,0.0,1,0,2,1,Fa,5,Typ,0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,Y,164,0,0,0,0,0,Ex,MnPrv,Shed,0,12,2009,WD ,Normal,82500,-4.985921756676683,-0.7979431059505981,0.6024413051710211,0.8704231417119391,0.41296421898946656,0.0
616,534451110,50,RL,68.0,7015,Pave,Grvl,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,161.0,TA,TA,CBlock,TA,TA,No,LwQ,185.0,Unf,0.0,524.0,709.0,GasA,TA,Y,SBrkr,979,224,0,1203,1.0,0.0,1,0,3,1,Gd,5,Typ,1,TA,Detchd,1950.0,Unf,1.0,352.0,TA,TA,Y,0,0,248,0,0,0,Ex,MnPrv,Shed,0,7,2009,WD ,Normal,110000,-2.743931371367345,-0.196240272274765,-1.1629244971098618,1.1849491864475226,0.9699411250842744,0.0
617,534475185,20,RL,128.0,12160,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,TA,TA,CBlock,TA,TA,No,BLQ,1024.0,Unf,0.0,481.0,1505.0,GasA,Ex,Y,SBrkr,1505,0,0,1505,1.0,0.0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1953.0,RFn,2.0,505.0,TA,TA,Y,0,0,0,162,0,0,Ex,MnPrv,Shed,0,2,2009,WD ,Normal,149500,0.12448161580122934,-2.721080330312168,-2.1597988709609113,1.2022848354251259,1.8020941732129618,1.0
618,534475250,20,RL,90.0,9900,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkComm,Brk Cmn,BrkFace,0.0,Gd,TA,CBlock,TA,TA,No,Rec,1173.0,Unf,0.0,507.0,1680.0,GasA,TA,Y,SBrkr,1691,0,0,1691,1.0,0.0,1,0,2,1,TA,5,Typ,0,Gd,Attchd,1967.0,Unf,2.0,550.0,Gd,TA,Y,0,67,260,0,0,0,Ex,MnPrv,Shed,0,4,2009,WD ,Normal,175000,-0.042943860857014376,-2.375832866786989,-1.9185584689731667,0.9199540085511864,1.605479013668972,2.0
619,534476150,20,RL,80.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,TA,TA,CBlock,TA,TA,No,GLQ,1285.0,Unf,0.0,131.0,1416.0,GasA,TA,Y,SBrkr,1644,0,0,1644,1.0,0.0,1,0,3,1,TA,7,Typ,2,Gd,Attchd,1953.0,Fin,2.0,418.0,TA,TA,Y,110,0,0,0,0,0,Ex,MnPrv,Shed,0,10,2009,WD ,Normal,167000,0.5428222672218144,-1.9478842345402239,-2.3729866136517463,1.626546676964956,0.2100263743047737,2.0
620,534476320,20,RL,80.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,504.0,Unf,0.0,546.0,1050.0,GasA,Gd,Y,SBrkr,1050,0,0,1050,0.0,0.0,1,0,2,1,TA,5,Typ,0,Gd,Attchd,1956.0,Unf,1.0,338.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,6,2009,WD ,Normal,128900,-2.8057601228600197,-1.3168397837083556,-0.365121776564499,0.45625342806499786,1.7521617327960008,0.0
621,534477110,50,RL,80.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,8,1950,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,120.0,Unf,0.0,736.0,856.0,GasA,Ex,Y,SBrkr,1112,556,0,1668,0.0,0.0,1,1,3,1,TA,6,Min2,0,Gd,Attchd,1950.0,Unf,1.0,271.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,9,2009,WD ,Normal,140000,-1.58984581449152,1.1795399377610418,0.26607028549431644,1.0349176071575816,0.966962188403349,1.0
622,534478230,20,RL,80.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,607.0,Unf,0.0,506.0,1113.0,GasA,Gd,Y,SBrkr,1113,0,0,1113,0.0,0.0,1,0,3,1,Gd,5,Typ,1,Gd,Attchd,1950.0,Unf,1.0,264.0,TA,TA,Y,0,80,120,0,0,0,Ex,MnPrv,Shed,0,7,2009,WD ,Normal,147000,-1.9388384201545046,-0.7797781350408686,-0.9696041621316622,0.8208314485097618,1.4490809081167453,1.0
623,535101120,90,RL,65.0,8944,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1584.0,1584.0,GasA,TA,Y,SBrkr,1584,0,0,1584,0.0,0.0,2,0,4,2,TA,8,Mod,0,Gd,Detchd,1967.0,Unf,3.0,792.0,TA,TA,Y,0,152,0,0,0,0,Ex,MnPrv,Shed,0,4,2009,WD ,Normal,124000,0.9273611017509356,1.9107067548137182,-0.34304785836130786,-0.6393139459198964,3.863196185009613,0.0
624,535104120,20,RL,92.0,10573,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1961,1961,Hip,CompShg,MetalSd,MetalSd,BrkFace,3.0,TA,TA,CBlock,TA,TA,No,Rec,1312.0,Unf,0.0,141.0,1453.0,GasA,Ex,Y,SBrkr,1453,0,0,1453,1.0,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1961.0,RFn,2.0,530.0,TA,TA,Y,0,49,0,0,288,0,Ex,GdPrv,Shed,0,4,2009,WD ,Normal,187500,0.6684783588987008,-2.062851277816467,-2.180420148555549,1.8918999439785698,0.43359912505246445,2.0
625,535105100,20,RL,68.0,9500,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,BrkFace,247.0,TA,TA,CBlock,Gd,TA,No,BLQ,609.0,Unf,0.0,785.0,1394.0,GasA,Gd,Y,SBrkr,1394,0,0,1394,1.0,0.0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1963.0,RFn,2.0,514.0,TA,TA,Y,0,76,0,0,185,0,Ex,MnPrv,Shed,0,7,2009,WD ,Normal,159000,0.650820389712249,-1.1791598611627059,-1.2821348076693557,1.343529863030304,0.5878044671171273,1.0
626,535125070,20,RL,80.0,14695,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1966,2008,Gable,CompShg,MetalSd,MetalSd,BrkFace,210.0,TA,Gd,CBlock,TA,TA,No,ALQ,1387.0,Unf,0.0,175.0,1562.0,GasA,Gd,Y,SBrkr,1567,0,0,1567,1.0,0.0,2,0,2,1,Gd,5,Typ,2,Gd,Attchd,1966.0,Unf,2.0,542.0,TA,TA,Y,0,110,0,0,342,0,Ex,GdWo,Shed,0,7,2009,WD ,Normal,256000,1.9699664995757078,-2.9937088666550866,-1.9754038827624123,2.0553583886023366,-0.25731254107408713,3.0
627,535125090,60,RL,85.0,13600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,BLQ,454.0,Unf,0.0,314.0,768.0,GasA,TA,Y,SBrkr,1186,800,0,1986,0.0,0.0,2,1,3,1,TA,7,Typ,3,Fa,Attchd,1965.0,Unf,2.0,486.0,TA,TA,Y,0,42,0,0,189,0,Ex,MnPrv,Shed,0,10,2009,WD ,Normal,205000,1.814716145027323,1.3379692292188148,-0.7362115586511301,1.9861700270390679,-0.4655509947885135,2.0
628,535126010,60,RL,100.0,13000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,TA,Gd,CBlock,Gd,TA,No,Rec,448.0,Unf,0.0,448.0,896.0,GasA,TA,Y,SBrkr,1182,960,0,2142,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,Attchd,1968.0,Fin,1.0,509.0,TA,TA,Y,0,72,0,0,252,0,Ex,MnPrv,Shed,0,6,2009,WD ,Normal,193500,1.5886404219497767,2.2243444812405424,-1.2846705029087215,2.067027683746032,0.132069719454521,2.0
629,535126100,20,RL,120.0,13560,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1968,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,216.0,TA,TA,CBlock,Fa,Fa,No,Unf,0.0,Unf,0.0,1392.0,1392.0,GasA,Gd,Y,SBrkr,1392,0,0,1392,1.0,0.0,1,0,2,1,TA,5,Maj2,2,TA,Attchd,1968.0,RFn,2.0,576.0,TA,TA,Y,0,0,240,0,0,0,Ex,MnPrv,Shed,0,7,2009,WD ,Normal,110000,0.12542647386562633,-1.4013157411298196,-1.9414549147918434,-0.24801663767237192,2.788911103695038,0.0
630,535150070,50,RL,68.0,12513,Pave,Grvl,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,1920,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,715.0,715.0,GasA,Gd,Y,SBrkr,1281,457,0,1738,0.0,0.0,2,0,4,1,TA,7,Typ,1,Gd,Attchd,1920.0,Unf,1.0,368.0,TA,TA,Y,55,0,0,0,0,0,Ex,MnPrv,Shed,0,6,2009,WD ,Normal,104900,-1.5043454024828373,1.8385349180927573,-0.8953411596280687,0.7784021683131954,1.8162001116548565,0.0
631,535151040,20,RL,73.0,8760,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,164.0,Gd,TA,CBlock,TA,TA,No,ALQ,856.0,Unf,0.0,313.0,1169.0,GasA,TA,Y,SBrkr,1144,0,0,1144,1.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1956.0,RFn,1.0,286.0,TA,TA,Y,257,0,0,0,0,0,Ex,MnPrv,Shed,0,6,2009,WD ,Normal,150000,-1.8242684522964308,-1.6937898945792695,-1.1255215553976585,1.5995374278148806,0.5361995070583846,1.0
632,535152230,20,RL,70.0,8400,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,189.0,Rec,661.0,628.0,1478.0,GasA,Gd,Y,SBrkr,1478,0,0,1478,1.0,0.0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2.0,442.0,TA,TA,Y,114,0,0,0,216,0,Ex,MnPrv,Shed,0,6,2009,WD ,Normal,156500,0.19867689881729583,-1.360582473837525,-1.8223903266693322,1.6220579476783499,0.38556654442504174,1.0
633,535154060,20,RL,68.0,12285,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1960,1960,Gable,CompShg,Plywood,Plywood,BrkFace,128.0,TA,TA,CBlock,TA,TA,No,BLQ,544.0,Unf,0.0,785.0,1329.0,GasA,Gd,Y,SBrkr,1329,0,0,1329,0.0,0.0,1,1,3,1,TA,5,Typ,2,Gd,Attchd,1960.0,Unf,2.0,441.0,TA,TA,Y,0,0,203,0,0,0,Ex,MnPrv,Shed,0,8,2009,WD ,Normal,176000,-0.30918895803123714,-0.345593411391855,-1.4348835609925943,0.8501823612358327,1.3083516501522343,2.0
634,535154130,20,RL,66.0,9240,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1959,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,708.0,Unf,0.0,280.0,988.0,GasA,TA,Y,SBrkr,988,0,0,988,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,1959.0,Unf,1.0,297.0,TA,TA,Y,156,0,0,0,0,0,Ex,MnPrv,Shed,0,6,2009,WD ,Normal,149500,-1.4484640902376684,-1.2620287035090703,0.04670479768752525,1.4667789033467078,0.6202416181173711,1.0
635,535175030,20,RL,80.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1988,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183.0,TA,TA,CBlock,TA,TA,No,Rec,620.0,LwQ,620.0,0.0,1240.0,GasA,Gd,Y,SBrkr,1632,0,0,1632,1.0,0.0,2,0,3,1,TA,6,Min1,1,Gd,Attchd,1958.0,RFn,1.0,338.0,TA,TA,Y,289,0,0,0,0,0,Ex,MnPrv,Shed,0,4,2009,WD ,Normal,139000,0.06506588322294357,-1.848603332059445,-1.5939910204394943,2.1046187338880284,0.21783263748543022,1.0
636,535175050,20,RL,66.0,12400,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,TA,TA,CBlock,TA,Fa,No,Rec,585.0,Unf,0.0,630.0,1215.0,GasA,TA,Y,FuseA,1215,0,0,1215,0.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1958.0,Unf,1.0,297.0,TA,TA,Y,0,0,0,0,234,0,Ex,MnPrv,Shed,0,6,2009,WD ,Normal,155000,-1.3580643821361449,-1.0031319115206476,-0.7942723786194154,0.8101120569446755,1.4448395806522976,1.0
637,535178040,20,RL,70.0,8750,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,435.0,BLQ,202.0,565.0,1202.0,GasA,TA,Y,SBrkr,1202,0,0,1202,0.0,1.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1956.0,RFn,1.0,304.0,TA,TA,Y,0,35,120,0,0,0,Ex,GdWo,Shed,0,11,2009,COD,Abnorml,120000,-2.493965598522844,-0.6349272801554815,-1.4644534666863218,0.25450969830431774,1.4376255426172597,0.0
638,535178120,20,RL,70.0,8750,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,172.0,LwQ,483.0,727.0,1382.0,GasA,Gd,Y,FuseA,1382,0,0,1382,0.0,1.0,1,0,3,1,Gd,6,Typ,0,Gd,Attchd,1955.0,Unf,1.0,350.0,TA,TA,Y,280,0,0,0,0,0,Ex,GdWo,Shed,0,7,2009,WD ,Normal,153000,-1.7694066484613966,-1.0399824283151908,-1.4805832781335868,0.5158386857962326,1.4764345558817265,1.0
639,535179160,20,RL,80.0,10400,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1956,1956,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,155.0,LwQ,750.0,295.0,1200.0,GasA,TA,Y,SBrkr,1200,0,0,1200,1.0,0.0,1,0,3,1,TA,6,Typ,2,Gd,Attchd,1956.0,Unf,1.0,294.0,TA,TA,Y,0,189,140,0,0,0,Ex,MnPrv,Shed,0,11,2009,WD ,Family,144000,-1.625044729122253,-1.1615778019989669,-2.5831122217158167,1.3782248375666224,0.3591468940935261,1.0
640,535300120,80,RL,120.0,19296,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,SLvl,6,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,399.0,TA,TA,CBlock,TA,TA,Gd,Rec,672.0,ALQ,690.0,0.0,1362.0,GasA,TA,Y,SBrkr,1382,0,0,1382,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1991.0,Unf,2.0,884.0,TA,TA,Y,0,0,252,0,0,0,Ex,GdWo,Shed,0,5,2009,WD ,Normal,176000,0.7830105105468292,-1.974169363123724,-2.69963320558555,1.9211501967418054,0.37656635391369137,2.0
641,535301170,20,RL,74.0,8532,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,TA,TA,CBlock,TA,TA,No,Rec,1213.0,Unf,0.0,84.0,1297.0,GasA,Gd,Y,SBrkr,1297,0,0,1297,0.0,1.0,1,0,3,1,TA,5,Typ,1,TA,Attchd,1954.0,Fin,2.0,498.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,10,2009,WD ,Normal,153000,-0.31714796762693737,-2.0187513886621398,-1.234737128505146,1.1220708617557116,0.35586876038482496,1.0
642,535302120,90,RL,76.0,9482,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,657.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1866.0,1866.0,GasA,Ex,Y,SBrkr,1866,0,0,1866,0.0,0.0,2,0,4,2,TA,8,Typ,0,Gd,Detchd,1958.0,Unf,2.0,495.0,TA,Fa,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,12,2009,WD ,Normal,135000,1.164523389400787,1.9537917942245184,-1.380717470586859,-1.1955553289562577,4.073761664194557,1.0
643,535303110,20,RL,53.0,8128,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1954,1954,Hip,CompShg,MetalSd,MetalSd,BrkFace,80.0,TA,TA,CBlock,TA,TA,No,ALQ,490.0,Unf,0.0,572.0,1062.0,GasA,Gd,Y,SBrkr,1062,0,0,1062,1.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1954.0,Unf,1.0,297.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,2,2009,WD ,Normal,131000,-2.480400167757471,-1.1791616672695902,-0.4787974134790399,1.295318332868512,1.2639000251570611,1.0
644,535303150,20,RL,79.0,10634,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,PConc,TA,TA,No,BLQ,428.0,LwQ,180.0,0.0,608.0,GasA,TA,Y,SBrkr,1319,0,0,1319,1.0,0.0,1,0,3,1,TA,5,Min2,0,Gd,Attchd,1953.0,Unf,1.0,270.0,TA,TA,Y,66,0,0,0,0,0,Ex,GdWo,Shed,0,11,2009,WD ,Normal,123000,-2.6799434611711037,-1.3480846971894929,-1.132468936433414,1.2927531926529827,0.34596684274623357,0.0
